 ;PosX [m]:;0.963
 ;PosY [m]:;0.199
 ;PosZ [m]:;0
Part;Time [s];Elevation_0 [m]
0;0;0
1;0.0100862;0
2;0.0200455;0
3;0.0300511;0
4;0.0400619;0
5;0.0500495;0
6;0.0600787;0
7;0.0700816;0
8;0.0800498;0
9;0.0900166;0
10;0.100012;0
11;0.110072;0
12;0.120041;0
13;0.130008;0
14;0.140083;0
15;0.15005;0
16;0.160033;0
17;0.170073;0
18;0.180026;0
19;0.190051;0
20;0.20005;0
21;0.210003;0
22;0.220038;0
23;0.230068;0
24;0.240049;0
25;0.250017;0
26;0.260082;0
27;0.27003;0
28;0.280052;0
29;0.290033;0
30;0.300011;0
31;0.310026;0
32;0.320045;0
33;0.330016;0
34;0.340059;0.0707818
35;0.350022;0
36;0.36002;0
37;0.370057;0
38;0.380025;0
39;0.390067;0
40;0.400051;0
41;0.410077;0
42;0.420008;0
43;0.430011;0
44;0.440023;0
45;0.450078;0
46;0.460055;0
47;0.470079;0
48;0.480019;0
49;0.490026;0
50;0.500051;0
51;0.510031;0
52;0.520034;0.0760037
53;0.530035;0.0761943
54;0.540025;0.0705162
55;0.550021;0
56;0.560039;0.0680783
57;0.570038;0.0738415
58;0.580021;0.0817543
59;0.590068;0.0850835
60;0.600039;0.0846874
61;0.610024;0.0850193
62;0.62003;0.0838277
63;0.630065;0.0828134
64;0.640038;0.0804561
65;0.650028;0.074642
66;0.660064;0.0743478
67;0.670028;0.0743066
68;0.680068;0.0739865
69;0.690082;0.0734848
70;0.700071;0.0746536
71;0.710008;0.0751686
72;0.720074;0.0751651
73;0.73006;0.07543
74;0.740071;0.0752042
75;0.750075;0.0744082
76;0.760053;0.0747089
77;0.770011;0.0750268
78;0.780016;0.0743104
79;0.790026;0.07252
80;0.80002;0.0714056
81;0.810042;0.071833
82;0.820073;0.0709586
83;0.830037;0.0686874
84;0.840042;0.0676993
85;0.850034;0.0670949
86;0.860073;0.0659916
87;0.870002;0.0653274
88;0.880076;0.0639884
89;0.890053;0.0620829
90;0.900064;0.0614625
91;0.910076;0.061524
92;0.920048;0.0615303
93;0.930076;0.0606839
94;0.940014;0.0590847
95;0.950011;0.0579959
96;0.960006;0.0574921
97;0.970077;0.0563113
98;0.980023;0.0552836
99;0.990015;0.0553568
100;1.00002;0.0554761
101;1.01004;0.0554524
102;1.02008;0.0555398
103;1.03005;0.0557933
104;1.04005;0.0556661
105;1.05001;0.0549108
106;1.06001;0.0549834
107;1.07001;0.0561101
108;1.08003;0.0564412
109;1.09004;0.0564641
110;1.10002;0.056591
111;1.11001;0.0565472
112;1.12;0.0567887
113;1.13001;0.0568495
114;1.14002;0.056616
115;1.15006;0.0569867
116;1.16;0.0576971
117;1.17;0.0580178
118;1.18003;0.0585436
119;1.19007;0.058954
120;1.20002;0.0587553
121;1.21003;0.0583745
122;1.22007;0.0583636
123;1.23005;0.0585822
124;1.24004;0.058932
125;1.25005;0.0593564
126;1.26007;0.0597367
127;1.27004;0.0597706
128;1.28004;0.0596945
129;1.29001;0.0598603
130;1.30002;0.0600341
131;1.31003;0.0599503
132;1.32001;0.0598364
133;1.33002;0.0598757
134;1.34004;0.0602038
135;1.35001;0.0607974
136;1.36002;0.0614124
137;1.37008;0.0618988
138;1.38005;0.0623988
139;1.39003;0.0631744
140;1.40003;0.0642679
141;1.41004;0.0655479
142;1.42006;0.0668821
143;1.43007;0.0682349
144;1.44002;0.0696631
145;1.45003;0.0712391
146;1.46006;0.0730058
147;1.47001;0.0749945
148;1.48007;0.0773533
149;1.49004;0.0802022
150;1.50003;0.0838656
151;1.51008;0.0885981
152;1.52007;0.0940059
153;1.53001;0.0992736
154;1.54001;0.103805
155;1.55003;0.107338
156;1.56003;0.109886
157;1.57002;0.111582
158;1.58002;0.112529
159;1.59003;0.112823
160;1.60003;0.112584
