 ;PosX [m]:;0.754;0.754;0.754
 ;PosY [m]:;0.31;0.31;0.31
 ;PosZ [m]:;0.02;0.04;0.06
Part;Time [s];Vel.m_0;Vel.m_1;Vel.m_2
0;0;0;0;0
1;0.0100862;0;0;0
2;0.0200455;0;0;0
3;0.0300511;0;0;0
4;0.0400619;0;0;0
5;0.0500495;0;0;0
6;0.0600787;0;0;0
7;0.0700816;0;0;0
8;0.0800498;0;0;0
9;0.0900166;0;0;0
10;0.100012;0;0;0
11;0.110072;0;0;0
12;0.120041;0;0;0
13;0.130008;0;0;0
14;0.140083;0;0;0
15;0.15005;0;0;0
16;0.160033;0;0;0
17;0.170073;0;0;0
18;0.180026;0;0;0
19;0.190051;0;0;0
20;0.20005;0;0;0
21;0.210003;0;0;0
22;0.220038;0;0;0
23;0.230068;2.36857;0;0
24;0.240049;2.33113;2.38477;0
25;0.250017;2.26324;2.32519;0
26;0.260082;2.20932;2.26529;2.33227
27;0.27003;2.15316;2.23893;2.28236
28;0.280052;2.12377;2.19254;2.22117
29;0.290033;2.08168;2.15847;2.16921
30;0.300011;2.0055;2.06646;2.10862
31;0.310026;1.92319;2.0055;2.05218
32;0.320045;1.85196;1.95029;1.99317
33;0.330016;1.79564;1.89652;1.93624
34;0.340059;1.74205;1.84316;1.89065
35;0.350022;1.69013;1.81301;1.85841
36;0.36002;1.62639;1.74855;1.81334
37;0.370057;1.5819;1.69906;1.77146
38;0.380025;1.56786;1.68207;1.74411
39;0.390067;1.52782;1.64891;1.71692
40;0.400051;1.50393;1.62328;1.69137
41;0.410077;1.46621;1.59476;1.66422
42;0.420008;1.44118;1.56436;1.63635
43;0.430011;1.42142;1.53738;1.60674
44;0.440023;1.39552;1.52637;1.59609
45;0.450078;1.36557;1.49207;1.57151
46;0.460055;1.34965;1.46897;1.5476
47;0.470079;1.3342;1.46084;1.53469
48;0.480019;1.29384;1.43261;1.51525
49;0.490026;1.25899;1.4023;1.49472
50;0.500051;1.23886;1.37496;1.47433
51;0.510031;1.23954;1.36105;1.44972
52;0.520034;1.2161;1.34815;1.43389
53;0.530035;1.18144;1.3258;1.41742
54;0.540025;1.14892;1.29263;1.39667
55;0.550021;1.12643;1.26816;1.37943
56;0.560039;1.1078;1.25181;1.36095
57;0.570038;1.09273;1.23463;1.34445
58;0.580021;1.08438;1.2141;1.32142
59;0.590068;1.07853;1.2005;1.29204
60;0.600039;1.06312;1.18774;1.27265
61;0.610024;1.0203;1.16513;1.25377
62;0.62003;0.98863;1.14226;1.23604
63;0.630065;0.993097;1.12934;1.22709
64;0.640038;0.976752;1.11329;1.20962
65;0.650028;0.945478;1.08639;1.18395
66;0.660064;0.92705;1.06344;1.16411
67;0.670028;0.913199;1.05311;1.14644
68;0.680068;0.89822;1.03666;1.13172
69;0.690082;0.879841;1.01726;1.11123
70;0.700071;0.862802;1.00583;1.08535
71;0.710008;0.84077;0.981909;1.05218
72;0.720074;0.806855;0.927504;0.992058
73;0.73006;0.781809;0.895371;0.950175
74;0.740071;0.787534;0.877298;0.904568
75;0.750075;0.770863;0.846556;0.875532
76;0.760053;0.754916;0.822194;0.844016
77;0.770011;0.744528;0.804051;0.818552
78;0.780016;0.740941;0.787632;0.795477
79;0.790026;0.729378;0.768434;0.76606
80;0.80002;0.707211;0.739292;0.733944
81;0.810042;0.692334;0.715496;0.704506
82;0.820073;0.678701;0.69727;0.681013
83;0.830037;0.666571;0.681873;0.661099
84;0.840042;0.656577;0.665708;0.641795
85;0.850034;0.647261;0.647956;0.621977
86;0.860073;0.637684;0.630074;0.603268
87;0.870002;0.62457;0.612812;0.585489
88;0.880076;0.610266;0.595611;0.567113
89;0.890053;0.599438;0.581406;0.550662
90;0.900064;0.590158;0.57012;0.537385
91;0.910076;0.579239;0.559454;0.52662
92;0.920048;0.565557;0.54657;0.515003
93;0.930076;0.551275;0.531652;0.500062
94;0.940014;0.540641;0.518531;0.484848
95;0.950011;0.531664;0.506846;0.471201
96;0.960006;0.522001;0.494442;0.45801
97;0.970077;0.511812;0.482093;0.444215
98;0.980023;0.501779;0.470761;0.429849
99;0.990015;0.491629;0.45969;0.41503
100;1.00002;0.479929;0.448898;0.402012
101;1.01004;0.469072;0.439538;0.391569
102;1.02008;0.45837;0.428749;0.381938
103;1.03005;0.448161;0.415795;0.371455
104;1.04005;0.439472;0.403511;0.360262
105;1.05001;0.432506;0.392011;0.348874
106;1.06001;0.423035;0.381945;0.337386
107;1.07001;0.411907;0.369556;0.326106
108;1.08003;0.402977;0.359916;0.315726
109;1.09004;0.392106;0.349326;0.3064
110;1.10002;0.382208;0.339588;0.297821
111;1.11001;0.372204;0.330493;0.289503
112;1.12;0.363136;0.322176;0.281351
113;1.13001;0.354161;0.314814;0.273594
114;1.14002;0.346965;0.307952;0.266577
115;1.15006;0.339136;0.299371;0.259633
116;1.16;0.332497;0.291281;0.253078
117;1.17;0.326773;0.28422;0.247187
118;1.18003;0.320468;0.277499;0.241821
119;1.19007;0.313034;0.270501;0.236787
120;1.20002;0.30608;0.263421;0.231885
121;1.21003;0.299518;0.256637;0.227231
122;1.22007;0.292417;0.249987;0.223026
123;1.23005;0.284832;0.243732;0.219487
124;1.24004;0.279426;0.239279;0.216882
125;1.25005;0.274112;0.235375;0.214616
126;1.26007;0.267057;0.230291;0.211994
127;1.27004;0.259967;0.225102;0.209317
128;1.28004;0.252665;0.220082;0.207176
129;1.29001;0.246747;0.216497;0.20572
130;1.30002;0.243193;0.214665;0.204767
131;1.31003;0.239259;0.211976;0.203644
132;1.32001;0.233473;0.207798;0.202064
133;1.33002;0.228208;0.203999;0.200525
134;1.34004;0.224517;0.201705;0.199571
135;1.35001;0.221047;0.200386;0.199129
136;1.36002;0.217709;0.199552;0.198595
137;1.37008;0.214226;0.198191;0.197554
138;1.38005;0.210708;0.196183;0.196179
139;1.39003;0.207344;0.194409;0.195002
140;1.40003;0.204473;0.193387;0.194253
141;1.41004;0.20183;0.192613;0.193573
142;1.42006;0.199356;0.191383;0.192459
143;1.43007;0.196258;0.189761;0.190914
144;1.44002;0.193515;0.188383;0.1894
145;1.45003;0.190824;0.187244;0.188094
146;1.46006;0.187829;0.185953;0.186888
147;1.47001;0.184867;0.184712;0.185643
148;1.48007;0.182221;0.183201;0.183903
149;1.49004;0.179148;0.181023;0.18165
150;1.50003;0.176398;0.178146;0.179165
151;1.51008;0.173371;0.175202;0.176636
152;1.52007;0.170082;0.172491;0.174057
153;1.53001;0.166543;0.169784;0.171281
154;1.54001;0.162444;0.166776;0.168197
155;1.55003;0.159004;0.163026;0.164835
156;1.56003;0.154472;0.159198;0.161303
157;1.57002;0.149959;0.155898;0.157695
158;1.58002;0.144898;0.15243;0.153889
159;1.59003;0.138862;0.148003;0.149718
160;1.60003;0.132581;0.143013;0.145206
