 ;PosX [m]:;0.8779;0.8779;0.8779;0.8779;0.8779
 ;PosY [m]:;0.3;0.3;0.3;0.3;0.3
 ;PosZ [m]:;0.02;0.04;0.06;0.08;0.1
Part;Time [s];Press_0 [Pa];Press_1 [Pa];Press_2 [Pa];Press_3 [Pa];Press_4 [Pa]
97;0.970077;500.841;136.979;84.7123;-43.4124;-227.73
98;0.980023;487.597;124.476;85.669;-62.9305;-187.052
99;0.990015;505.516;197.527;9.38045;1.03619;-201.956
100;1.00002;502.906;166.753;80.4974;-61.5518;-175.066
101;1.01004;500.013;147.156;104.641;-65.4379;-91.6025
102;1.02008;473.46;112.187;68.3393;-22.2069;-74.7206
103;1.03005;492.535;209.144;79.13;-22.3865;-124.925
104;1.04005;476.411;177.095;111.998;-32.1113;-180.655
105;1.05001;484.498;262.166;165.662;-4.82378;-156.118
106;1.06001;487.109;250.633;88.9338;26.5818;-158.661
107;1.07001;468.761;233.177;160.809;67.2667;-140.783
108;1.08003;450.199;290.982;172.667;95.0104;-157.822
109;1.09004;386.774;263.627;165.542;102.711;-146.412
110;1.10002;400.291;308.163;154.853;125.677;-122.14
111;1.11001;371.872;286.063;114.494;108.271;-91.4648
112;1.12;371.592;295.931;154.635;72.1804;-49.3397
113;1.13001;367.74;323.099;152.648;94.0954;-84.5364
114;1.14002;319.379;337.124;160.51;95.8637;-83.1703
115;1.15006;303.455;347.573;173.112;85.7356;-73.2688
116;1.16;290.789;325.167;181.544;80.6229;-38.3126
117;1.17;258.913;325.71;191.139;96.03;-36.9598
118;1.18003;224.58;337.071;190.493;101.812;-31.2017
119;1.19007;219.784;342.593;192.256;94.7378;-27.6335
120;1.20002;222.648;332.721;206.395;86.3562;-20.6486
121;1.21003;195.452;298.058;199.444;68.489;-25.6467
122;1.22007;167.784;293.454;181.442;61.9747;-21.5187
123;1.23005;171.516;288.887;203.76;48.2257;-15.443
124;1.24004;198.741;303.074;199.797;39.1071;-9.82426
125;1.25005;215.209;317.157;202.914;35.3488;-6.8602
126;1.26007;207.301;326.2;191.18;29.2442;-4.51696
127;1.27004;207.299;327.93;199.045;22.8422;-3.62388
128;1.28004;192.288;330.881;163.991;32.2064;-3.59978
129;1.29001;148.304;340.489;167.209;18.9289;-3.09149
130;1.30002;150.169;340.583;153.926;13.8229;-2.72164
131;1.31003;186.798;338.043;154.815;-0.0299659;-2.19272
132;1.32001;205.365;326.281;156.884;-13.0964;-1.65802
133;1.33002;200.121;307.624;159.192;-22.6371;-1.14471
134;1.34004;173.792;297.609;162.7;-30.3111;-0.804821
135;1.35001;134.624;311.363;155.873;-25.3488;-0.49254
136;1.36002;144.117;312.63;164.369;-20.9313;-0.278349
137;1.37008;142.125;296.433;168.389;-14.896;-0.130298
138;1.38005;120.667;274.324;161.27;-9.55621;-0.0592169
