 ;PosX [m]:;0.8779;0.8779;0.8779;0.8779;0.8779
 ;PosY [m]:;0.3;0.3;0.3;0.3;0.3
 ;PosZ [m]:;0.02;0.04;0.06;0.08;0.1
Part;Time [s];Kcorr_0;Kcorr_1;Kcorr_2;Kcorr_3;Kcorr_4
96;0.960006;0.951619;1.18093;1.14006;1.14892;0.7697
97;0.970077;0.946743;1.19624;1.1326;1.16866;0.686134
98;0.980023;0.948395;1.202;1.12691;1.19147;0.616399
99;0.990015;0.943446;1.21146;1.12002;1.20592;0.553892
100;1.00002;0.936561;1.22;1.12255;1.20952;0.505968
101;1.01004;0.930367;1.2217;1.12038;1.20913;0.485963
102;1.02008;0.916206;1.2229;1.10925;1.20894;0.48506
103;1.03005;0.907227;1.22733;1.12166;1.19618;0.501585
104;1.04005;0.906887;1.23241;1.13715;1.16885;0.54059
105;1.05001;0.905399;1.23661;1.14347;1.13277;0.596861
106;1.06001;0.910493;1.24052;1.15526;1.09811;0.653437
107;1.07001;0.908125;1.24419;1.16845;1.06632;0.701383
108;1.08003;0.91081;1.24522;1.17993;1.04093;0.736363
109;1.09004;0.916686;1.23491;1.1925;1.01839;0.753322
110;1.10002;0.918713;1.22302;1.20053;1.00195;0.750729
111;1.11001;0.919214;1.20615;1.19642;1.00234;0.725754
112;1.12;0.923054;1.19673;1.19142;1.0205;0.684693
113;1.13001;0.933687;1.1906;1.19228;1.0467;0.633947
114;1.14002;0.934922;1.18556;1.18924;1.07155;0.577674
115;1.15006;0.933932;1.17671;1.17312;1.09028;0.523094
116;1.16;0.939261;1.16591;1.14596;1.10445;0.474903
117;1.17;0.944198;1.15893;1.11863;1.11441;0.430151
118;1.18003;0.949764;1.15165;1.10251;1.11788;0.38473
119;1.19007;0.952531;1.14247;1.09143;1.11643;0.336305
120;1.20002;0.952016;1.13472;1.07732;1.1167;0.285328
121;1.21003;0.955432;1.12763;1.06358;1.11898;0.232907
122;1.22007;0.964516;1.12486;1.05734;1.11623;0.180082
123;1.23005;0.974757;1.12755;1.05755;1.10014;0.131384
124;1.24004;0.98536;1.13063;1.05596;1.06818;0.0915996
125;1.25005;0.992346;1.12913;1.05571;1.0208;0.0631595
126;1.26007;0.990669;1.12543;1.05909;0.96528;0.0454349
127;1.27004;0.984635;1.12302;1.06434;0.908915;0.0355756
128;1.28004;0.980492;1.11712;1.06964;0.857078;0.0307017
129;1.29001;0.979859;1.10728;1.07827;0.81161;0.0278278
130;1.30002;0.973991;1.09772;1.08356;0.775871;0.0251065
131;1.31003;0.965048;1.08916;1.084;0.752733;0.021667
132;1.32001;0.963662;1.08052;1.08109;0.741335;0.0175747
133;1.33002;0.970227;1.07448;1.07606;0.736571;0.0133201
134;1.34004;0.979556;1.07475;1.07023;0.730525;0.00935857
135;1.35001;0.98738;1.07989;1.064;0.715808;0.00605895
136;1.36002;0.989579;1.08175;1.05664;0.688728;0.0035762
137;1.37008;0.988021;1.07976;1.04729;0.65054;0.00194169
138;1.38005;0.985168;1.07815;1.03499;0.605274;0.00100365
139;1.39003;0.98867;1.07939;1.02447;0.556584;0.000513027
140;1.40003;1.00315;1.08152;1.02111;0.509093;0.000274269
141;1.41004;1.01343;1.08569;1.01974;0.466282;0.000154345
142;1.42006;1.0105;1.08591;1.01956;0.430013;9.25018e-05
143;1.43007;1.00115;1.07921;1.02115;0.400621;5.8103e-05
144;1.44002;0.988899;1.07301;1.02431;0.377188;3.6788e-05
145;1.45003;0.976377;1.07246;1.02748;0.358417;2.33589e-05
146;1.46006;0.968833;1.07628;1.02882;0.343433;1.55099e-05
147;1.47001;0.967572;1.08;1.02773;0.331049;1.10899e-05
148;1.48007;0.970589;1.08236;1.02521;0.319887;8.36845e-06
149;1.49004;0.975213;1.0842;1.0225;0.310254;6.80057e-06
150;1.50003;0.977515;1.08458;1.01979;0.30274;6.37501e-06
151;1.51008;0.968169;1.08118;1.01671;0.297286;6.7624e-06
152;1.52007;0.953865;1.07441;1.01348;0.293089;7.29496e-06
153;1.53001;0.944486;1.06706;1.01068;0.28886;7.34833e-06
154;1.54001;0.943653;1.06034;1.00902;0.284335;6.65006e-06
155;1.55003;0.948102;1.05565;1.00857;0.280554;5.57301e-06
156;1.56003;0.949895;1.05248;1.00882;0.278239;4.53833e-06
157;1.57002;0.947588;1.04934;1.00903;0.277422;3.70342e-06
158;1.58002;0.947126;1.0465;1.00879;0.278096;3.10251e-06
159;1.59003;0.95379;1.04615;1.008;0.280191;2.68925e-06
160;1.60003;0.964201;1.05054;1.00671;0.283428;2.4028e-06
